"id","genus","species","scientificname"
1000002752,"Chusquea","delicatula","Chusquea delicatula"
1000002753,"Chusquea","depauperata","Chusquea depauperata"
1000002754,"Chusquea","dombeyana","Chusquea dombeyana"
1000002755,"Chusquea","exasperata","Chusquea exasperata"
1000002756,"Chusquea","falcata","Chusquea falcata"
1000002757,"Chusquea","huantensis","Chusquea huantensis"
1000002758,"Chusquea","inamoena","Chusquea inamoena"
1000002759,"Chusquea","lehmannii","Chusquea lehmannii"
1000002760,"Chusquea","leonardiorum","Chusquea leonardiorum"
1000002761,"Chusquea","linearis","Chusquea linearis"
1000002762,"Chusquea","loxensis","Chusquea loxensis"
1000002763,"Chusquea","maclurei","Chusquea maclurei"
1000002764,"Chusquea","neurophylla","Chusquea neurophylla"
1000002765,"Chusquea","perligulata","Chusquea perligulata"
1000002766,"Chusquea","peruviana","Chusquea peruviana"
1000002767,"Chusquea","picta","Chusquea picta"
1000002768,"Chusquea","polyclados","Chusquea polyclados"
1000002769,"Chusquea","pubispicula","Chusquea pubispicula"
1000002770,"Chusquea","scandens","Chusquea scandens"
1000002771,"Chusquea","serpens","Chusquea serpens"
1000002772,"Chusquea","simpliciflora","Chusquea simpliciflora"
1000002773,"Chusquea","smithii","Chusquea smithii"
1000002774,"Chusquea","straminea","Chusquea straminea"
1000002775,"Chusquea","subulata","Chusquea subulata"
1000002776,"Chusquea","tarmensis","Chusquea tarmensis"
1000002777,"Chusquea","tessellata","Chusquea tessellata"
1000002778,"Chusquea","uniflora","Chusquea uniflora"
1000002781,"Cinchona","amazonica","Cinchona amazonica"
1000002782,"Cinchona","barbacoensis","Cinchona barbacoensis"
1000002783,"Cinchona","capuli","Cinchona capuli"
1000002784,"Cinchona","carabayensis","Cinchona carabayensis"
1000002785,"Cinchona","coronulata","Cinchona coronulata"
1000002786,"Cinchona","delessertiana","Cinchona delessertiana"
1000002787,"Cinchona","glandulifera","Cinchona glandulifera"
1000002788,"Cinchona","govana","Cinchona govana"
1000002789,"Cinchona","hirsuta","Cinchona hirsuta"
1000002790,"Cinchona","humboldtiana","Cinchona humboldtiana"
1000002791,"Cinchona","lancifolia","Cinchona lancifolia"
1000002792,"Cinchona","lucumifolia","Cinchona lucumifolia"
1000002793,"Cinchona","macrocalyx","Cinchona macrocalyx"
1000002794,"Cinchona","micrantha","Cinchona micrantha"
1000002795,"Cinchona","mutisii","Cinchona mutisii"
1000002796,"Cinchona","parabolica","Cinchona parabolica"
1000002797,"Cinchona","pitayensis","Cinchona pitayensis"
1000002798,"Cinchona","rufinervis","Cinchona rufinervis"
1000002799,"Cinchona","rugosa","Cinchona rugosa"
1000002800,"Cinchona","stenosiphon","Cinchona stenosiphon"
1000002801,"Cinchona","umbellulifera","Cinchona umbellulifera"
1000002802,"Cinchona","villosa","Cinchona villosa"
1000002803,"Cinnamodendron","tenuifolium","Cinnamodendron tenuifolium"
1000002819,"Cissampelos","grandifolia","Cissampelos grandifolia"
1000002820,"Cissampelos","ovalifolia","Cissampelos ovalifolia"
1000002821,"Cissampelos","tropaeolifolia","Cissampelos tropaeolifolia"
1000002822,"Cissus","alata","Cissus alata"
1000002823,"Cissus","fuliginea","Cissus fuliginea"
1000002824,"Cissus","microcarpa","Cissus microcarpa"
1000002825,"Citharexylum","affine","Citharexylum affine"
1000002826,"Citharexylum","argutedentatum","Citharexylum argutedentatum"
1000002827,"Citharexylum","chartaceum","Citharexylum chartaceum"
1000002828,"Citharexylum","cooperi","Citharexylum cooperi"
1000002829,"Citharexylum","dentatum","Citharexylum dentatum"
1000002830,"Citharexylum","donnell-smithii","Citharexylum donnell-smithii"
1000002831,"Citharexylum","dryanderae","Citharexylum dryanderae"
1000002832,"Citharexylum","flexuosum","Citharexylum flexuosum"
1000002833,"Citharexylum","gentryi","Citharexylum gentryi"
1000002834,"Citharexylum","grandiflorum","Citharexylum grandiflorum"
1000002835,"Citharexylum","herrerae","Citharexylum herrerae"
1000002836,"Citharexylum","hirtellum","Citharexylum hirtellum"
1000002837,"Citharexylum","ilicifolium","Citharexylum ilicifolium"
1000002838,"Citharexylum","iltisii","Citharexylum iltisii"
1000002839,"Citharexylum","kunthianum","Citharexylum kunthianum"
1000002840,"Citharexylum","lankesteri","Citharexylum lankesteri"
1000002841,"Citharexylum","laurifolium","Citharexylum laurifolium"
1000002842,"Citharexylum","lojense","Citharexylum lojense"
1000002843,"Citharexylum","macrochlamys","Citharexylum macrochlamys"
1000002845,"Citharexylum","montanum","Citharexylum montanum"
1000002846,"Citharexylum","pachyphyllum","Citharexylum pachyphyllum"
1000002847,"Citharexylum","poeppigii","Citharexylum poeppigii"
1000002848,"Citharexylum","punctatum","Citharexylum punctatum"
1000002849,"Citharexylum","quercifolium","Citharexylum quercifolium"
1000002850,"Citharexylum","quitense","Citharexylum quitense"
1000002851,"Citharexylum","recurvatum","Citharexylum recurvatum"
1000002852,"Citharexylum","reticulatum","Citharexylum reticulatum"
1000002853,"Citharexylum","rimbachii","Citharexylum rimbachii"
1000002854,"Citharexylum","suberosum","Citharexylum suberosum"
1000002855,"Citharexylum","subflavescens","Citharexylum subflavescens"
1000002856,"Citharexylum","svensonii","Citharexylum svensonii"
1000002857,"Citharexylum","ulei","Citharexylum ulei"
1000002858,"Citharexylum","viride","Citharexylum viride"
1000002859,"Citharexylum","weberbaueri","Citharexylum weberbaueri"
1000002860,"Citronella","costaricensis","Citronella costaricensis"
1000002861,"Citronella","ilicifolia","Citronella ilicifolia"
1000002862,"Citronella","incarum","Citronella incarum"
1000002863,"Citronella","melliodora","Citronella melliodora"
1000002864,"Citrus","aurantifolia","Citrus X aurantifolia"
1000002865,"Citrus","aurantium","Citrus aurantium"
1000002866,"Citrus","grandis","Citrus grandis"
1000002867,"Citrus","limon","Citrus limon"
1000002868,"Citrus","sinensis","Citrus sinensis"
1000002869,"Cladocolea","archeri","Cladocolea archeri"
1000002870,"Cladocolea","harlingii","Cladocolea harlingii"
1000002871,"Cladocolea","micrantha","Cladocolea micrantha"
1000002873,"Clarisia","racemosa","Clarisia racemosa"
1000002874,"Clathrotropis","macrocarpa","Clathrotropis macrocarpa"
1000002875,"Clathrotropis","nitida","Clathrotropis nitida"
1000002876,"Clavija","biborrana","Clavija biborrana"
1000002877,"Clavija","costaricana","Clavija costaricana"
1000002878,"Clavija","eggersiana","Clavija eggersiana"
1000002879,"Clavija","elliptica","Clavija elliptica"
1000002880,"Clavija","euerganea","Clavija euerganea"
1000002881,"Clavija","harlingii","Clavija harlingii"
1000002882,"Clavija","hookeri","Clavija hookeri"
1000002883,"Clavija","imatacae","Clavija imatacae"
1000002884,"Clavija","jelskii","Clavija jelskii"
1000002885,"Clavija","lancifolia","Clavija lancifolia"
1000002886,"Clavija","laplanadae","Clavija laplanadae"
1000002887,"Clavija","leucocraspeda","Clavija leucocraspeda"
1000002888,"Clavija","longifolia","Clavija longifolia"
1000002889,"Clavija","macrocarpa","Clavija macrocarpa"
1000002890,"Clavija","macrophylla","Clavija macrophylla"
1000002891,"Clavija","membranacea","Clavija membranacea"
1000002892,"Clavija","mezii","Clavija mezii"
1000002893,"Clavija","myrmeciocarpa","Clavija myrmeciocarpa"
1000002894,"Clavija","ornata","Clavija ornata"
1000002895,"Clavija","parvula","Clavija parvula"
1000002896,"Clavija","peruviana","Clavija peruviana"
1000002897,"Clavija","poeppigii","Clavija poeppigii"
1000002898,"Clavija","procera","Clavija procera"
1000002899,"Clavija","pubens","Clavija pubens"
1000002900,"Clavija","pungens","Clavija pungens"
1000002901,"Clavija","repanda","Clavija repanda"
1000002902,"Clavija","subandina","Clavija subandina"
1000002903,"Clavija","tarapotana","Clavija tarapotana"
1000002904,"Clavija","venosa","Clavija venosa"
1000002905,"Clavija","weberbaueri","Clavija weberbaueri"
1000002909,"Cleistocactus","crassiserpens","Cleistocactus X crassiserpens"
1000002910,"Cleistocactus","brevispinus","Cleistocactus brevispinus"
1000002911,"Cleistocactus","chotaensis","Cleistocactus chotaensis"
1000002912,"Cleistocactus","leonensis","Cleistocactus leonensis"
1000002913,"Cleistocactus","neoroezlii","Cleistocactus neoroezlii"
1000002914,"Cleistocactus","sepium","Cleistocactus sepium"
1000002915,"Cleistocactus","tenuiserpens","Cleistocactus tenuiserpens"
1000002916,"Clematis","alborosea","Clematis alborosea"
1000002917,"Clematis","denticulata","Clematis denticulata"
1000002918,"Clematis","haenkiana","Clematis haenkiana"
1000002919,"Clematis","millefoliata","Clematis millefoliata"
1000002920,"Clematis","peruviana","Clematis peruviana"
1000002921,"Clematis","seemannii","Clematis seemannii"
1000002922,"Cleome","chrysogyna","Cleome X chrysogyna"
1000002923,"Cleome","anomala","Cleome anomala"
1000002924,"Cleome","arborea","Cleome arborea"
1000002925,"Cleome","glandulosa","Cleome glandulosa"
1000002926,"Cleome","lechleri","Cleome lechleri"
1000002927,"Cleome","longifolia","Cleome longifolia"
1000002928,"Cleome","longipes","Cleome longipes"
1000002929,"Cleome","moricandii","Cleome moricandii"
1000002930,"Cleome","parviflora","Cleome parviflora"
1000002931,"Cleome","psoraleaefolia","Cleome psoraleaefolia"
1000002932,"Cleome","virens","Cleome virens"
1000002933,"Cleome","viridiflora","Cleome viridiflora"
1000002951,"Clethra","lanata","Clethra lanata"
1000002964,"Cleyera","theoides","Cleyera theoides"
1000002987,"Clidemia","ablusa","Clidemia ablusa"
1000002988,"Clidemia","acostae","Clidemia acostae"
1000002989,"Clidemia","allardii","Clidemia allardii"
1000002990,"Clidemia","aphanantha","Clidemia aphanantha"
1000002991,"Clidemia","asplundii","Clidemia asplundii"
1000002992,"Clidemia","bernardii","Clidemia bernardii"
1000002993,"Clidemia","bullosa","Clidemia bullosa"
1000002994,"Clidemia","campii","Clidemia campii"
1000002995,"Clidemia","capitata","Clidemia capitata"
1000002996,"Clidemia","capitellata","Clidemia capitellata"
1000002997,"Clidemia","caudata","Clidemia caudata"
1000002998,"Clidemia","charadrophylla","Clidemia charadrophylla"
1000002999,"Clidemia","ciliata","Clidemia ciliata"
1000003000,"Clidemia","coloradensis","Clidemia coloradensis"
1000003001,"Clidemia","conglomerata","Clidemia conglomerata"
1000003002,"Clidemia","cordata","Clidemia cordata"
1000003003,"Clidemia","crenulata","Clidemia crenulata"
1000003004,"Clidemia","crotonifolia","Clidemia crotonifolia"
1000003005,"Clidemia","cursoris","Clidemia cursoris"
1000003006,"Clidemia","cutucuensis","Clidemia cutucuensis"
1000003007,"Clidemia","densiflora","Clidemia densiflora"
1000003008,"Clidemia","dentata","Clidemia dentata"
1000003009,"Clidemia","dimorphica","Clidemia dimorphica"
1000003010,"Clidemia","discolor","Clidemia discolor"
1000003011,"Clidemia","ecuadorensis","Clidemia ecuadorensis"
1000003012,"Clidemia","epiphytica","Clidemia epiphytica"
1000003013,"Clidemia","foliosa","Clidemia foliosa"
1000003014,"Clidemia","graciliflora","Clidemia graciliflora"
1000003015,"Clidemia","hammelii","Clidemia hammelii"
1000003016,"Clidemia","heptamera","Clidemia heptamera"
1000003017,"Clidemia","heteronervis","Clidemia heteronervis"
1000003018,"Clidemia","heteroneura","Clidemia heteroneura"
1000003019,"Clidemia","heterophylla","Clidemia heterophylla"
1000003020,"Clidemia","imparilis","Clidemia imparilis"
1000003021,"Clidemia","inobsepta","Clidemia inobsepta"
1000003022,"Clidemia","involucrata","Clidemia involucrata"
1000003023,"Clidemia","japurensis","Clidemia japurensis"
1000003024,"Clidemia","juruensis","Clidemia juruensis"
1000003025,"Clidemia","laevifolia","Clidemia laevifolia"
1000003026,"Clidemia","longifolia","Clidemia longifolia"
1000003027,"Clidemia","micrantha","Clidemia micrantha"
1000003028,"Clidemia","minutiflora","Clidemia minutiflora"
1000003029,"Clidemia","novemnervia","Clidemia novemnervia"
1000003030,"Clidemia","obliqua","Clidemia obliqua"
1000003031,"Clidemia","octona","Clidemia octona"
1000003032,"Clidemia","ostentata","Clidemia ostentata"
1000003033,"Clidemia","ostrina","Clidemia ostrina"
1000003034,"Clidemia","pakaraimae","Clidemia pakaraimae"
1000003035,"Clidemia","pilosa","Clidemia pilosa"
1000003036,"Clidemia","piperifolia","Clidemia piperifolia"
1000003037,"Clidemia","procumbens","Clidemia procumbens"
1000003038,"Clidemia","purpurea","Clidemia purpurea"
1000003039,"Clidemia","pustulata","Clidemia pustulata"
1000003040,"Clidemia","pycnaster","Clidemia pycnaster"
1000003041,"Clidemia","radicans","Clidemia radicans"
1000003042,"Clidemia","rubra","Clidemia rubra"
1000003043,"Clidemia","saulensis","Clidemia saulensis"
1000003044,"Clidemia","semijuga","Clidemia semijuga"
1000003045,"Clidemia","septuplinervia","Clidemia septuplinervia"
1000003046,"Clidemia","serpens","Clidemia serpens"
1000003047,"Clidemia","sessiliflora","Clidemia sessiliflora"
1000003048,"Clidemia","simpsonii","Clidemia simpsonii"
1000003049,"Clidemia","sprucei","Clidemia sprucei"
1000003050,"Clidemia","stellipilis","Clidemia stellipilis"
1000003051,"Clidemia","tepuiensis","Clidemia tepuiensis"
1000003052,"Clidemia","ulei","Clidemia ulei"
1000003053,"Clidemia","umbonata","Clidemia umbonata"
1000003054,"Clidemia","umbrosa","Clidemia umbrosa"
1000003055,"Clidemia","urceolata","Clidemia urceolata"
1000003056,"Clidemia","urticoides","Clidemia urticoides"
1000003057,"Clidemia","variifolia","Clidemia variifolia"
1000003058,"Clidemia","venosa","Clidemia venosa"
1000003059,"Clidemia","verruculosa","Clidemia verruculosa"
1000003065,"Clitoria","amazonum","Clitoria amazonum"
1000003066,"Clitoria","andrei","Clitoria andrei"
1000003067,"Clitoria","arborea","Clitoria arborea"
1000003068,"Clitoria","brachystegia","Clitoria brachystegia"
1000003069,"Clitoria","flexuosa","Clitoria flexuosa"
1000003070,"Clitoria","glaberrima","Clitoria glaberrima"
1000003071,"Clitoria","javitensis","Clitoria javitensis"
1000003072,"Clitoria","juninensis","Clitoria juninensis"
1000003073,"Clitoria","magentea","Clitoria magentea"
1000003074,"Clitoria","moyobambensis","Clitoria moyobambensis"
1000003075,"Clitoria","pozuzoensis","Clitoria pozuzoensis"
1000003076,"Clitoria","woytkowskii","Clitoria woytkowskii"
1000003077,"Clusia","aishaltonensis","Clusia aishaltonensis"
1000003078,"Clusia","alata","Clusia alata"
1000003079,"Clusia","amazonica","Clusia amazonica"
1000003080,"Clusia","brachystyla","Clusia brachystyla"
1000003081,"Clusia","bracteosa","Clusia bracteosa"
1000003082,"Clusia","brongniartiana","Clusia brongniartiana"
1000003083,"Clusia","cajamarcensis","Clusia cajamarcensis"
1000003084,"Clusia","capituliflora","Clusia capituliflora"
1000003085,"Clusia","cardonae","Clusia cardonae"
1000003086,"Clusia","carinata","Clusia carinata"
1000003087,"Clusia","cassinioides","Clusia cassinioides"
1000003088,"Clusia","caudata","Clusia caudata"
1000003089,"Clusia","cerroana","Clusia cerroana"
1000003090,"Clusia","chiribiquetensis","Clusia chiribiquetensis"
1000003091,"Clusia","colombiana","Clusia colombiana"
1000003092,"Clusia","columnaris","Clusia columnaris"
1000003093,"Clusia","comans","Clusia comans"
1000003094,"Clusia","congestiflora","Clusia congestiflora"
1000003095,"Clusia","crassifolia","Clusia crassifolia"
1000003096,"Clusia","crenata","Clusia crenata"
1000003097,"Clusia","cretosa","Clusia cretosa"
1000003098,"Clusia","cruciata","Clusia cruciata"
1000003099,"Clusia","cuneata","Clusia cuneata"
1000003100,"Clusia","cuneifolia","Clusia cuneifolia"
1000003101,"Clusia","decussata","Clusia decussata"
1000003102,"Clusia","divaricata","Clusia divaricata"
1000003103,"Clusia","dixonii","Clusia dixonii"
1000003104,"Clusia","ducu","Clusia ducu"
1000003105,"Clusia","ducuoides","Clusia ducuoides"
1000003106,"Clusia","duidae","Clusia duidae"
1000003107,"Clusia","elliptica","Clusia elliptica"
1000003108,"Clusia","flavida","Clusia flavida"
1000003109,"Clusia","flaviflora","Clusia flaviflora"
1000003110,"Clusia","fockeana","Clusia fockeana"
1000003111,"Clusia","fructiangusta","Clusia fructiangusta"
1000003112,"Clusia","garciabarrigae","Clusia garciabarrigae"
1000003113,"Clusia","gaudichaudii","Clusia gaudichaudii"
1000003114,"Clusia","glomerata","Clusia glomerata"
1000003115,"Clusia","grandiflora","Clusia grandiflora"
1000003116,"Clusia","grandifolia","Clusia grandifolia"
1000003117,"Clusia","grisebachiana","Clusia grisebachiana"
1000003118,"Clusia","guayanae","Clusia guayanae"
1000003119,"Clusia","hammeliana","Clusia hammeliana"
1000003120,"Clusia","haughtii","Clusia haughtii"
1000003121,"Clusia","huberi","Clusia huberi"
1000003122,"Clusia","hydrogera","Clusia hydrogera"
1000003123,"Clusia","hylaeae","Clusia hylaeae"
1000003124,"Clusia","insignis","Clusia insignis"
1000003125,"Clusia","kanukuana","Clusia kanukuana"
1000003126,"Clusia","latipes","Clusia latipes"
1000003127,"Clusia","laurifolia","Clusia laurifolia"
1000003128,"Clusia","laxiflora","Clusia laxiflora"
1000003129,"Clusia","leprantha","Clusia leprantha"
1000003130,"Clusia","lineata","Clusia lineata"
1000003131,"Clusia","longistyla","Clusia longistyla"
1000003132,"Clusia","loranthacea","Clusia loranthacea"
1000003133,"Clusia","loretensis","Clusia loretensis"
1000003134,"Clusia","lunanthera","Clusia lunanthera"
1000003135,"Clusia","macropoda","Clusia macropoda"
1000003136,"Clusia","magnifolia","Clusia magnifolia"
1000003137,"Clusia","maguireana","Clusia maguireana"
1000003138,"Clusia","mamillata","Clusia mamillata"
